Unnamed: 0,Act. Pop.,Constant,J,Length,Us,V,V2,V3,atom,energy,error,esterm,functional,spin,t,Method,Excitation
462,9.9421071141,1.0,0.258728180814,2.75,0.71458321238,13.4245468046,14.4194971226,14.2613374335,H,-4.87505391,0.02831087134,9.9421071141,pbe,Spin: 0,6.80665354109,uks,doubles
463,9.9308704745,1.0,0.223472918841,2.75,0.63673985499,13.2687144703,14.4773267658,14.0282063144,H,-4.888917674,0.02449589237,9.9308704745,pbe,Spin: 0,6.36799291251,uks,doubles
464,9.9142947341,1.0,0.18392336459,2.75,0.69403275259,13.3772154501,13.6109886477,15.4047625883,H,-4.841156067,0.02706234276,9.9142947341,pbe,Spin: 0,5.53886657381,uks,doubles
465,9.95011293857,1.0,0.192894891106,2.75,0.57602336452,13.6883680677,13.8790732734,14.671849178,H,-4.895804289,0.0246035651,9.95011293857,pbe,Spin: 0,5.74560224721,uks,doubles
466,9.9364283686,1.0,0.163177378448,2.75,0.56296825823,13.6262850871,14.3736639129,13.8399311925,H,-4.881857104,0.02292885767,9.9364283686,pbe,Spin: 0,5.27219792265,uks,doubles
468,9.9232513799,1.0,0.273381188842,2.75,0.77090196253,12.8553887252,14.1140550749,14.7171200532,H,-4.831781659,0.02923071205,9.9232513799,pbe,Spin: 0,6.63502575341,uks,doubles
469,9.94715724079,1.0,0.261734809031,2.75,0.61573035086,13.5403182745,14.1377580484,14.0245962451,H,-4.904390037,0.01968333744,9.94715724079,pbe,Spin: 0,6.3225349976,uks,doubles
470,9.9529213405,1.0,0.211890967046,2.75,0.48757005844,13.8011796258,14.1728415095,14.0622838192,H,-4.922814054,0.02050633552,9.9529213405,pbe,Spin: 0,5.48367160517,uks,doubles
471,9.95470953129,1.0,0.247067061007,2.75,0.54269817781,13.7265797896,14.2945021878,14.5305078724,H,-4.90825638,0.02318850854,9.95470953129,pbe,Spin: 0,5.59122245722,uks,doubles
472,9.9532140269,1.0,0.222162776944,2.75,0.52346440952,14.4391743432,14.4793819346,13.0096984993,H,-4.89534767,0.02500752894,9.9532140269,pbe,Spin: 0,5.36499254845,uks,doubles
474,9.9343641162,1.0,0.25377984871,2.75,0.50303857297,13.7479268494,14.4172826023,13.9808504159,H,-4.937302255,0.01743253675,9.9343641162,pbe,Spin: 0,6.31672149317,uks,doubles
475,9.9315387714,1.0,0.322165901977,2.75,0.84573659607,13.4431497741,14.0214289179,14.3208970702,H,-4.823767496,0.03506619986,9.9315387714,pbe,Spin: 0,7.43497543934,uks,doubles
476,9.9411588804,1.0,0.301573359902,2.75,0.68329311621,12.8602921699,14.7397814346,14.7496456392,H,-4.865511789,0.02694546845,9.9411588804,pbe,Spin: 0,6.45382675069,uks,doubles
477,9.9452630163,1.0,0.286486069318,2.75,0.62142166349,13.6084346192,13.9776733336,13.765269145,H,-4.889389629,0.02083945177,9.9452630163,pbe,Spin: 0,6.43928187119,uks,doubles
478,9.9215638773,1.0,0.28509184531,2.75,0.90063314648,13.5411726594,13.7711536377,14.1357703058,H,-4.761150785,0.03057877436,9.9215638773,pbe,Spin: 0,6.48048661166,uks,doubles
480,9.93868509563,1.0,0.333989524258,2.75,0.743043685,12.494961127,14.6610896528,14.9527291015,H,-4.863201055,0.02752249583,9.93868509563,pbe,Spin: 0,7.36071790919,uks,doubles
481,9.9396800474,1.0,0.32352497087,2.75,0.76959259246,12.8954443742,14.6099987201,14.0983846797,H,-4.858088254,0.02772938095,9.9396800474,pbe,Spin: 0,7.412020103,uks,doubles
484,9.95304055666,1.0,0.359246094721,2.75,0.5980805543,13.8596133503,14.0061695991,14.1260875417,H,-4.892495093,0.02482873366,9.95304055666,pbe,Spin: 0,6.32371416644,uks,doubles
486,9.9365258506,1.0,0.238330312386,2.75,0.68998314662,13.4107197732,13.9459840196,13.9110504045,H,-4.866781454,0.02374529601,9.9365258506,pbe,Spin: 0,6.2179260188,uks,doubles
487,9.9290700401,1.0,0.171822591904,2.75,0.79806209412,13.6115496168,14.1537194999,14.1292658605,H,-4.809586739,0.03019144565,9.9290700401,pbe,Spin: 0,6.31532074089,uks,doubles
488,9.95947118705,1.0,0.176796230069,2.75,0.47495989267,14.3890253734,15.3454808264,13.6247179309,H,-4.928532406,0.01903549456,9.95947118705,pbe,Spin: 0,5.28294550975,uks,doubles
489,9.9385624832,1.0,0.216691223778,2.75,0.56635062818,14.1871017388,14.3757759775,13.8678988375,H,-4.882935053,0.02731415093,9.9385624832,pbe,Spin: 0,5.43257582969,uks,doubles
490,9.9247980705,1.0,0.129572450369,2.75,0.71812999086,12.6396616123,15.2630042274,13.4799112066,H,-4.826360509,0.02764186352,9.9247980705,pbe,Spin: 0,4.98346202606,uks,doubles
492,9.9295956988,1.0,0.27317540816,2.75,0.76231315461,13.1843550796,14.3468021707,14.3849703606,H,-4.842299384,0.03029358975,9.9295956988,pbe,Spin: 0,6.43242712346,uks,doubles
493,9.94509391094,1.0,0.330539671354,2.75,0.75957407871,12.6414758733,14.5465274909,14.5120854913,H,-4.862281359,0.02254728208,9.94509391094,pbe,Spin: 0,6.91204385846,uks,doubles
494,9.897859208,1.0,0.240993023444,2.75,1.00397975526,13.068719532,14.7816054915,14.0844144479,H,-4.740707505,0.02834732745,9.897859208,pbe,Spin: 0,5.8462926794,uks,doubles
495,9.93984690283,1.0,0.245368388414,2.75,0.528206674838,14.3618151842,14.4819768947,14.1618654679,H,-4.903590888,0.02255348884,9.93984690283,pbe,Spin: 0,5.29409820204,uks,doubles
496,9.9370779984,1.0,0.207979621079,2.75,0.6339575247,13.1804656587,14.2468209458,14.3708205251,H,-4.870851726,0.0264728302,9.9370779984,pbe,Spin: 0,5.45631737792,uks,doubles
498,9.9384021391,1.0,0.304347634108,2.75,0.65974934837,13.4524884983,14.3984255728,14.3247851059,H,-4.887897803,0.0213130462,9.9384021391,pbe,Spin: 0,6.58904912161,uks,doubles
499,9.930703471,1.0,0.236074720642,2.75,0.65837692865,13.0057758602,14.1099816133,14.5957337026,H,-4.878907066,0.02626847724,9.930703471,pbe,Spin: 0,6.50006098353,uks,doubles
500,9.9310823498,1.0,0.256763569639,2.75,0.68449270491,13.9327825763,13.7071097545,14.3418963353,H,-4.843157895,0.02500770674,9.9310823498,pbe,Spin: 0,5.80162631576,uks,doubles
501,9.94760345603,1.0,0.2193718711,2.75,0.639493609406,12.9986867391,14.3680218171,14.6433801298,H,-4.866487217,0.0305908661,9.94760345603,pbe,Spin: 0,5.63807887465,uks,doubles
502,9.94028019268,1.0,0.270819806003,2.75,0.6674795828,13.9701101903,14.4051273614,14.1118002417,H,-4.855039703,0.02805280017,9.94028019268,pbe,Spin: 0,5.68156305666,uks,doubles
504,9.93602738553,1.0,0.337783194924,2.75,0.66538730277,13.0583197495,14.343517148,14.7155030215,H,-4.897459629,0.02427737505,9.93602738553,pbe,Spin: 0,7.16329488277,uks,doubles
505,9.8958261348,1.0,1.42415444232,1.5,1.9669261218,10.4766603474,15.1126761792,14.0764527526,H,-5.376560107,0.001959350487,9.8958261348,pbe,Spin: 0,12.4062741889,rks,doubles
506,9.853089281,1.0,0.52076054984,1.5,1.72537919255,12.4124650299,13.5921593606,14.049350876,H,-4.968996947,0.003562348789,9.853089281,pbe,Spin: 0,7.31450439427,rks,doubles
507,9.93095048,1.0,0.578616851839,1.5,1.802125123,12.8645011178,13.6587169741,14.0674112631,H,-4.956100764,0.01366298428,9.93095048,pbe,Spin: 0,7.63667576527,rks,doubles
508,9.8012138136,1.0,0.383534695198,1.5,1.4640221711,13.0212120505,14.1744779111,13.2652027284,H,-4.755705846,0.009096185089,9.8012138136,pbe,Spin: 0,5.6209282743,rks,doubles
509,9.8348200603,1.0,0.468119634818,1.5,1.25641864324,13.5028005412,14.5482961208,13.3999071974,H,-4.826050791,0.01032382824,9.8348200603,pbe,Spin: 0,5.55979620673,rks,doubles
510,9.8892880818,1.0,0.418462361021,1.5,0.92490721265,14.1090094231,15.009724824,12.5032612639,H,-4.715125654,0.01787207113,9.8892880818,pbe,Spin: 0,4.71751716355,rks,doubles
512,9.8531208635,1.0,0.56747486293,1.5,1.83432250606,11.9757834137,13.9647359436,14.5006864697,H,-5.028893163,0.009119668501,9.8531208635,pbe,Spin: 0,8.07708162047,rks,doubles
513,9.8698901537,1.0,0.692064594157,1.5,1.72782844289,12.0523087695,13.9565600922,14.5862267169,H,-5.044650115,0.005561177474,9.8698901537,pbe,Spin: 0,8.05779312842,rks,doubles
514,9.8588738311,1.0,0.724725232856,1.5,1.10685178119,12.9361488183,13.8030746601,14.7148615199,H,-4.923056042,0.007455818403,9.8588738311,pbe,Spin: 0,6.36448661257,rks,doubles
516,9.8021235606,1.0,0.371545854246,1.5,1.28186298745,13.0442226733,14.3330132586,13.4351308511,H,-4.629486056,0.01640857292,9.8021235606,pbe,Spin: 0,5.44191071476,rks,doubles
518,9.841781455,1.0,0.652764496228,1.5,1.769017949,12.241615486,13.9522747217,14.2433145597,H,-5.033096199,0.005191038064,9.841781455,pbe,Spin: 0,8.07005708443,rks,doubles
519,9.8212896126,1.0,0.573127519733,1.5,1.90772641394,11.8708917993,13.9684092776,14.2165699272,H,-4.996052524,0.007931700145,9.8212896126,pbe,Spin: 0,8.0797908859,rks,doubles
521,9.87556667688,1.0,0.707477324011,1.5,0.980752922867,14.118096224,14.9345073864,13.7750429057,H,-4.945594009,0.004658173008,9.87556667688,pbe,Spin: 0,6.11047344559,rks,doubles
522,9.89444877607,1.0,0.466839725293,1.5,1.11988987905,14.1190396343,14.8597429453,13.5480358823,H,-4.692755619,0.01175444631,9.89444877607,pbe,Spin: 0,5.36154419383,rks,doubles
524,9.8979308216,1.0,1.34933712087,1.5,1.6495770347,11.6676718631,14.4052912547,14.4075327213,H,-5.203154205,0.03505309823,9.8979308216,pbe,Spin: 0,10.1438549154,rks,doubles
526,9.9461572043,1.0,0.676848371279,1.5,1.80928518034,12.9972405481,14.127993181,14.0703076632,H,-4.875184437,0.01738027685,9.9461572043,pbe,Spin: 0,8.50990337077,rks,doubles
528,9.8705794224,1.0,0.5124741729,1.5,1.47243539448,12.5843589085,13.5527778967,14.1612427118,H,-4.727655118,0.01224635624,9.8705794224,pbe,Spin: 0,7.20688155256,rks,doubles
530,9.8377305894,1.0,0.77123154661,1.5,2.11014497997,11.0341041166,14.1554928917,14.7929672362,H,-5.09902169,0.0012821238,9.8377305894,pbe,Spin: 0,10.1005782476,rks,doubles
531,9.8528837379,1.0,1.17886386337,1.5,1.6075911608,11.3408796493,14.6491148049,14.0421887167,H,-5.204351842,0.006320644161,9.8528837379,pbe,Spin: 0,9.83530643018,rks,doubles
532,9.8079611741,1.0,0.623457306473,1.5,1.66207216321,12.0899433293,13.9071708911,14.1844255757,H,-4.911732884,0.007374426207,9.8079611741,pbe,Spin: 0,8.27866854073,rks,doubles
534,9.8880255555,1.0,1.11349707881,1.75,1.5807539436,11.3143574792,14.669983151,14.19129871,H,-5.212982987,0.003837621752,9.8880255555,pbe,Spin: 0,11.552040922,rks,doubles
536,9.8554184528,1.0,0.443992998465,1.75,1.5746121504,12.4812070047,13.6719118878,14.0123288643,H,-4.917740686,0.008881421447,9.8554184528,pbe,Spin: 0,7.15906523344,rks,doubles
537,9.8092436495,1.0,0.359462527743,1.75,1.30457078497,13.7018326149,14.2625494976,13.2393181778,H,-4.777649678,0.01024673225,9.8092436495,pbe,Spin: 0,5.48932158287,rks,doubles
538,9.92590294488,1.0,0.465863018924,1.75,0.93047493759,14.663654115,15.0144452733,13.6324148994,H,-4.920824991,0.01201212824,9.92590294488,pbe,Spin: 0,5.16934921202,rks,doubles
539,9.9312974877,1.0,0.391986064276,1.75,0.79885935758,14.5578975281,14.9554511925,12.6896655806,H,-4.858458287,0.01420949662,9.9312974877,pbe,Spin: 0,4.64782145114,rks,doubles
541,9.8179139901,1.0,0.47035993215,1.75,1.70382779317,12.2227064869,13.851151532,14.1841335538,H,-4.93787635,0.007099535042,9.8179139901,pbe,Spin: 0,7.90879424261,rks,doubles
542,9.889607162,1.0,0.617408357193,1.75,1.4490590791,12.5038918531,14.0142766528,14.6538371872,H,-5.012183691,0.009688914208,9.889607162,pbe,Spin: 0,7.86317815459,rks,doubles
543,9.90092759168,1.0,0.610423005186,1.75,0.90995846277,13.0289258763,13.8965902132,15.0177549256,H,-4.974446524,0.008194887149,9.90092759168,pbe,Spin: 0,6.1076926842,rks,doubles
545,9.8752455621,1.0,0.264517910525,1.75,1.20303418971,13.4457854812,14.312397629,13.4834983848,H,-4.736270307,0.01547024536,9.8752455621,pbe,Spin: 0,5.25002747292,rks,doubles
547,9.8697597437,1.0,0.624043292785,1.75,1.5564092576,12.3803456896,13.9959353114,14.4820248735,H,-4.982641437,0.00694682493,9.8697597437,pbe,Spin: 0,7.90633343053,rks,doubles
549,9.8077215541,1.0,0.202310951669,1.75,1.48312331736,13.3643408856,13.3168134419,13.7109231225,H,-4.787404382,0.0134022381,9.8077215541,pbe,Spin: 0,6.18603262112,rks,doubles
550,9.90508069566,1.0,0.617557704258,1.75,0.88394296359,13.9190489407,15.0704426574,13.8910845763,H,-4.974552038,0.01110933035,9.90508069566,pbe,Spin: 0,5.98559975802,rks,doubles
553,9.9059973729,1.0,1.13407872662,1.75,1.40889747543,11.4958424939,15.0146636324,14.0548340021,H,-5.13668392,0.005211748458,9.9059973729,pbe,Spin: 0,9.81945225904,rks,doubles
554,9.8532537307,1.0,0.70108157426,1.75,1.97353455783,11.2996377896,14.2685519301,14.8278536977,H,-5.017930484,0.005797692545,9.8532537307,pbe,Spin: 0,10.0355651994,rks,doubles
555,9.8022959107,1.0,0.468924394426,1.75,1.56099632123,12.1665183029,13.7682644737,14.098802321,H,-4.86694838,0.01013082244,9.8022959107,pbe,Spin: 0,7.97148592588,rks,doubles
556,9.8660088943,1.0,0.631977063867,1.75,1.49296265522,12.5256992023,14.2463219434,14.346531486,H,-4.893532053,0.01349298602,9.8660088943,pbe,Spin: 0,7.87380685651,rks,doubles
557,9.8789634653,1.0,0.466788044013,1.75,1.32507527166,12.8160761258,14.0178496094,14.1371713586,H,-4.802640939,0.01167403282,9.8789634653,pbe,Spin: 0,6.99804583873,rks,doubles
559,9.8473641957,1.0,0.68744767417,1.75,1.92409614741,11.3925899728,14.1721661806,14.7046365727,H,-5.015009784,0.00575173926,9.8473641957,pbe,Spin: 0,9.8970404273,rks,doubles
560,9.8689426976,1.0,1.06622601117,1.75,1.4953854403,11.3048772171,15.0094540548,13.8862183012,H,-5.085414228,0.01191807223,9.8689426976,pbe,Spin: 0,9.72176657469,rks,doubles
561,9.8891580174,1.0,0.595904186659,1.75,1.39283614705,12.9415644086,13.9842373308,14.187146069,H,-4.918194524,0.01575868018,9.8891580174,pbe,Spin: 0,8.02416223521,rks,doubles
562,9.834103696,1.0,0.499746360219,1.75,1.586535652,12.3537012729,13.9951474166,14.1612618678,H,-4.863884683,0.008679299645,9.834103696,pbe,Spin: 0,7.91242884452,rks,doubles
563,9.8910734159,1.0,1.04127462183,2.0,1.422476711,11.4591615816,14.5985441139,14.3051665898,H,-5.042708485,0.01310580077,9.8910734159,pbe,Spin: 0,11.5039809932,rks,doubles
564,9.8815830585,1.0,0.437238029408,2.0,1.33842739513,12.8160723007,13.6812080993,14.1065066381,H,-4.881788541,0.01667604411,9.8815830585,pbe,Spin: 0,6.97253188577,rks,doubles
565,9.8938808498,1.0,0.445336108299,2.0,1.24532335892,12.9806053525,13.7945552814,14.3180681646,H,-4.908392299,0.01782216174,9.8938808498,pbe,Spin: 0,6.99075790819,rks,doubles
566,9.8434369659,1.0,0.259108013388,2.0,1.22453592823,13.6638244504,14.2569979932,13.3012314489,H,-4.783189095,0.01778541852,9.8434369659,pbe,Spin: 0,5.1899984202,rks,doubles
567,9.91946933653,1.0,0.397820196174,2.0,0.85558919526,14.3655223783,15.0135872447,13.7055414854,H,-4.916991087,0.01393706205,9.91946933653,pbe,Spin: 0,5.11249164987,rks,doubles
568,9.93464104422,1.0,0.342375928199,2.0,0.65105204751,14.8659505375,15.1647962529,12.9135270146,H,-4.913155097,0.01403735045,9.93464104422,pbe,Spin: 0,4.43241429161,rks,doubles
570,9.8907983202,1.0,0.549984829941,2.0,1.21415104348,12.5457244912,14.197035261,14.6205816957,H,-4.955201011,0.01060726203,9.8907983202,pbe,Spin: 0,7.59564058104,rks,doubles
571,9.91064665022,1.0,0.598575079101,2.0,1.06195351771,13.1858019384,14.1683102569,14.6577231486,H,-4.944219773,0.01943620528,9.91064665022,pbe,Spin: 0,7.37704854302,rks,doubles
572,9.8062764123,1.0,0.143826306694,2.0,1.43719009341,13.5220130281,13.3390324759,13.7686132361,H,-4.747647792,0.01177785935,9.8062764123,pbe,Spin: 0,6.07784799696,rks,doubles
573,9.93565213932,1.0,0.557627907306,2.0,0.71501834713,14.2454153677,15.0076110328,14.1551521374,H,-4.995867835,0.006189699253,9.93565213932,pbe,Spin: 0,5.79385825566,rks,doubles
574,9.90774151818,1.0,0.402784485277,2.0,0.84061782931,14.4238009489,14.9703199524,13.6059658864,H,-4.865781654,0.01453918849,9.90774151818,pbe,Spin: 0,5.05904789218,rks,doubles
576,9.9060918188,1.0,0.643398270833,2.0,1.14277877377,12.7868754502,13.6959624576,15.0987508126,H,-4.979562884,0.009883980315,9.9060918188,pbe,Spin: 0,7.64405671519,rks,doubles
577,9.8900303693,1.0,0.624030510095,2.0,1.18710447453,12.6757257579,13.9459044822,14.8034972295,H,-4.964227489,0.01055641672,9.8900303693,pbe,Spin: 0,7.72395349701,rks,doubles
578,9.92166824324,1.0,0.596783032921,2.0,0.77747869881,13.6198851822,14.1566077739,14.9134195311,H,-4.973435711,0.006298534618,9.92166824324,pbe,Spin: 0,5.9458074767,rks,doubles
579,9.8153528224,1.0,0.131068386438,2.0,1.29969313997,14.0290423295,13.7479429608,13.6566878153,H,-4.729555413,0.01102334997,9.8153528224,pbe,Spin: 0,5.7346630217,rks,doubles
580,9.9053927163,1.0,0.265094510612,2.0,1.07230857854,14.019014489,14.5698671534,13.5394345906,H,-4.786757163,0.01876623401,9.9053927163,pbe,Spin: 0,5.15305415896,rks,doubles
582,9.9218536254,1.0,0.968815954874,2.0,1.17032730901,11.7572966966,14.9968040342,14.20891792,H,-5.045580283,0.007138007512,9.9218536254,pbe,Spin: 0,9.41359379787,rks,doubles
583,9.8464913343,1.0,0.5775583917,2.0,1.79028701552,11.4074467531,14.1719751211,14.7098954219,H,-4.900123967,0.008699230068,9.8464913343,pbe,Spin: 0,9.7636400602,rks,doubles
584,9.8805785901,1.0,0.627500743303,2.0,1.07306064521,12.8044649183,13.7581996035,14.8488361563,H,-4.937094535,0.01148801355,9.8805785901,pbe,Spin: 0,7.62815026331,rks,doubles
585,9.8912631956,1.0,0.514880768828,2.0,1.23032449628,12.4352418066,14.1397291051,14.6193346271,H,-4.890608134,0.01798839744,9.8912631956,pbe,Spin: 0,7.70206445868,rks,doubles
586,9.9035929831,1.0,0.424714108464,2.0,1.10301845071,13.2213919269,13.737061129,13.9023556847,H,-4.855440337,0.01633939443,9.9035929831,pbe,Spin: 0,6.7988106962,rks,doubles
588,9.8665765192,1.0,0.65081285166,2.0,1.6584377311,11.5990084444,14.2155601662,14.7777067854,H,-4.923772756,0.009480324778,9.8665765192,pbe,Spin: 0,9.5770696201,rks,doubles
589,9.9226858714,1.0,0.943776179746,2.0,1.1411318884,11.7291458586,15.0471274422,14.2383137601,H,-5.063300056,0.005910863847,9.9226858714,pbe,Spin: 0,9.42171534313,rks,doubles
590,9.8900447234,1.0,0.603548573408,2.0,1.09566467613,12.8167415115,14.0018826924,14.7513881496,H,-4.935423895,0.01006343487,9.8900447234,pbe,Spin: 0,7.57707720343,rks,doubles
591,9.91340946436,1.0,0.618432707414,2.0,0.98170163503,13.2020945603,14.4147687905,14.6696781641,H,-4.972591693,0.00972619721,9.91340946436,pbe,Spin: 0,7.3852797201,rks,doubles
592,9.9305133271,1.0,1.02728661868,2.25,1.3464568867,11.2843249736,15.1432217817,14.171538356,H,-4.970800876,0.0117778186,9.9305133271,pbe,Spin: 0,11.7475039445,rks,doubles
593,9.8923770669,1.0,0.394236904259,2.25,1.07542855805,13.4123688552,14.2587445761,14.2391035751,H,-4.874948267,0.0198579879,9.8923770669,pbe,Spin: 0,6.77564017428,rks,doubles
594,9.8985586921,1.0,0.358943231251,2.25,1.10831029441,13.1086612642,13.908091195,14.3675423694,H,-4.861361534,0.01552877278,9.8985586921,pbe,Spin: 0,6.7747588278,rks,doubles
595,9.90281128268,1.0,0.269352484094,2.25,0.95739265379,14.5918988645,14.8234545696,13.4983744961,H,-4.831378949,0.02713467098,9.90281128268,pbe,Spin: 0,5.13207401184,rks,doubles
596,9.91019799141,1.0,0.262066231627,2.25,0.83107001864,14.359321759,15.1021114125,13.7208908752,H,-4.873109339,0.01397929062,9.91019799141,pbe,Spin: 0,4.97082106557,rks,doubles
597,9.95077164298,1.0,0.341256009414,2.25,0.53083139336,15.0049269901,15.1124826808,12.9936788661,H,-4.940170147,0.012924378,9.95077164298,pbe,Spin: 0,4.30136880665,rks,doubles
599,9.90995663692,1.0,0.345908328651,2.25,1.16061743735,13.4548641931,14.4746150927,14.460759606,H,-4.875919872,0.01784066132,9.90995663692,pbe,Spin: 0,7.463789696,rks,doubles
600,9.9123582903,1.0,0.4332911618,2.25,1.04907301485,13.0025634056,13.9146201637,14.9837660193,H,-4.911830134,0.01719818321,9.9123582903,pbe,Spin: 0,7.51143229706,rks,doubles
601,9.94894598082,1.0,0.49318212571,2.25,0.659588460957,13.8478517953,14.063554486,15.3000349501,H,-4.969049429,0.008182064687,9.94894598082,pbe,Spin: 0,5.86898613457,rks,doubles
602,9.88378401775,1.0,0.215509844776,2.25,0.78592631058,14.9962991791,14.7243671877,13.8435128844,H,-4.837951741,0.0134677226,9.88378401775,pbe,Spin: 0,5.10049308377,rks,doubles
603,9.92490698569,1.0,0.294721663071,2.25,0.75849307587,14.9614868311,15.2177134983,13.7253833204,H,-4.859136872,0.02127057662,9.92490698569,pbe,Spin: 0,4.8790237329,rks,doubles
605,9.9336335063,1.0,0.53744609186,2.25,0.91920412144,13.2828959924,14.0894183913,15.0073543452,H,-4.955970334,0.01082206494,9.9336335063,pbe,Spin: 0,7.45369898214,rks,doubles
606,9.8915272078,1.0,0.360500969848,2.25,1.32262615884,13.2488913098,14.4724256525,14.1471191072,H,-4.822298549,0.02064633378,9.8915272078,pbe,Spin: 0,7.53378500081,rks,doubles
607,9.91368430282,1.0,0.209222895101,2.25,0.921034667356,14.3057612657,14.3431370561,14.3526677428,H,-4.861315497,0.01629691703,9.91368430282,pbe,Spin: 0,5.63320928189,rks,doubles
608,9.94862413547,1.0,0.489298413736,2.25,0.621134072674,13.6892209461,13.9199741217,15.3106806553,H,-4.972714845,0.005122164003,9.94862413547,pbe,Spin: 0,5.74104185605,rks,doubles
609,9.94782819332,1.0,0.293245640527,2.25,0.61452404923,15.4019076,15.428317351,13.8478362477,H,-4.914332863,0.01248159691,9.94782819332,pbe,Spin: 0,4.77436808554,rks,doubles
611,9.9336386947,1.0,0.758051512997,2.25,0.90750188452,12.2935933565,14.9386360626,14.4488070909,H,-5.009312716,0.0114742605,9.9336386947,pbe,Spin: 0,9.18124339645,rks,doubles
612,9.9019870546,1.0,0.56557638079,2.25,1.40335612443,12.8620309962,14.2189388269,14.5526143683,H,-4.850847241,0.01654913501,9.9019870546,pbe,Spin: 0,9.16065233654,rks,doubles
613,9.8944489312,1.0,0.383809342712,2.25,1.12421089516,13.2007126354,14.3438660383,14.6458912664,H,-4.847275083,0.01947005813,9.8944489312,pbe,Spin: 0,7.52551222957,rks,doubles
614,9.9283102457,1.0,0.536963383767,2.25,0.80787091838,13.3513446614,14.0336290708,15.0299154642,H,-4.951647442,0.01281972478,9.9283102457,pbe,Spin: 0,7.2737467271,rks,doubles
615,9.92356424459,1.0,0.349497490415,2.25,0.80270575843,14.0037567522,14.857476596,13.9888058502,H,-4.905783974,0.01731010073,9.92356424459,pbe,Spin: 0,6.50546442473,rks,doubles
617,9.8621898502,1.0,0.54497941365,2.25,1.42043342139,12.253784643,14.2142076261,14.5612382755,H,-4.858014333,0.01679716969,9.8621898502,pbe,Spin: 0,9.3628550081,rks,doubles
618,9.9224384206,1.0,0.794587265168,2.25,0.95171031489,11.9833461244,14.9246741891,14.1828536733,H,-4.99895895,0.008294093267,9.9224384206,pbe,Spin: 0,9.01853905714,rks,doubles
619,9.8995562193,1.0,0.4172749412,2.25,1.10018305728,12.9062783292,14.2155246963,14.6362048905,H,-4.872983444,0.01363898209,9.8995562193,pbe,Spin: 0,7.54549980808,rks,doubles
620,9.8937806845,1.0,0.313007059467,2.25,1.16081858673,13.0085333687,14.3678482525,14.2164853728,H,-4.836186734,0.01813071324,9.8937806845,pbe,Spin: 0,7.2928637763,rks,doubles
621,9.9376412661,1.0,0.83024324351,2.5,1.14949213639,11.7229728512,15.3536859216,14.1307792238,H,-4.900212719,0.01988162813,9.9376412661,pbe,Spin: 0,11.3152131953,rks,doubles
622,9.92569596339,1.0,0.271789902624,2.5,0.75658439434,13.7360020568,14.0509759062,14.2727932278,H,-4.884734032,0.02210262113,9.92569596339,pbe,Spin: 0,5.92618989292,rks,doubles
623,9.90344478372,1.0,0.320085071355,2.5,0.78090752941,13.7884545651,14.5870294428,14.2727323491,H,-4.896169745,0.01724620829,9.90344478372,pbe,Spin: 0,6.28428689454,rks,doubles
624,9.94293228626,1.0,0.24386652949,2.5,0.625202045733,15.2369222813,15.4122640938,13.6991826616,H,-4.901289457,0.01778794702,9.94293228626,pbe,Spin: 0,4.75036534241,rks,doubles
625,9.92560437306,1.0,0.207976248575,2.5,0.596761528747,15.5832833618,15.3752709631,13.818928866,H,-4.896268241,0.01720069917,9.92560437306,pbe,Spin: 0,4.4755535362,rks,doubles
626,9.96376024743,1.0,0.284804932513,2.5,0.464231638222,15.2921949051,15.3614058943,13.1314987253,H,-4.935785293,0.01509894565,9.96376024743,pbe,Spin: 0,4.24585557618,rks,doubles
628,9.92014514409,1.0,0.426334221294,2.5,0.914968787454,13.3818405926,14.3381358218,14.6033987724,H,-4.8635281,0.02322068579,9.92014514409,pbe,Spin: 0,7.23002204815,rks,doubles
629,9.93085710635,1.0,0.419854782995,2.5,0.684573953357,13.6633930823,14.1054173774,15.019674138,H,-4.940845009,0.01290942151,9.93085710635,pbe,Spin: 0,6.76786920114,rks,doubles
630,9.95477731819,1.0,0.343932173656,2.5,0.425815739899,14.2928670627,14.6474995278,14.8598287319,H,-4.972196316,0.005542541746,9.95477731819,pbe,Spin: 0,5.10977595042,rks,doubles
631,9.92307530399,1.0,0.169730274302,2.5,0.811223905407,15.1411519069,14.7469666035,14.1127462538,H,-4.845204213,0.02595439234,9.92307530399,pbe,Spin: 0,5.50593858017,rks,doubles
632,9.93464132195,1.0,0.291465381773,2.5,0.59612523696,15.3295456671,15.3735741791,13.8470072634,H,-4.889521064,0.01860499231,9.93464132195,pbe,Spin: 0,4.72909124672,rks,doubles
635,9.94666718782,1.0,0.434510588255,2.5,0.68611382028,13.5671881066,14.0777762226,14.9481769853,H,-4.94340938,0.0140353666,9.94666718782,pbe,Spin: 0,6.94362070119,rks,doubles
636,9.94241120505,1.0,0.223081904387,2.5,0.613668952865,15.0765177024,14.7961681593,14.4476776141,H,-4.909039148,0.01978314664,9.94241120505,pbe,Spin: 0,5.26908712764,rks,doubles
637,9.95033822208,1.0,0.361390007694,2.5,0.470123440334,13.9325160969,14.1364485673,15.2707320989,H,-4.961818044,0.01063440311,9.95033822208,pbe,Spin: 0,5.24408499607,rks,doubles
