,J,Jdel,Jpi,"Jpi,del","Jz2,del","Jz2,pi",Ud,Ud0,Udel,Up,Upi,"Upi,del",Uz2,"Uz2,del","Uz2,pi",V,eddel,edpi,edz2,energy,energy_err,eppi,epz,es,tfe,tpi,tsigd,tsigs,variance,id,extid,totocc,excitation
137,-0.23965237665363143,0.4223145641922852,-0.6706321219134309,-0.017624868823917228,0.02891534078381668,-0.00262529089238522,30.09124585541513,1.4426180995790796,2.5640754051970793,1.623685503755865,2.0536695240644502,8.480050534132271,1.7305483775735202,7.822613707518002,7.44028830692981,27.464157160727837,2.131766899458812,2.0024735043618103,1.86252289446412,-133.0189214,0.0007590755426,2.8891500746848404,1.69983125208825,1.2268928598496,-0.09899694127435701,0.14497020001708522,-0.35327820615033156,-0.1392036131224495,2.6787845953470915,spin_0,10_8_11_11,11.812637484907432,doubles
138,-0.3198936550140947,0.4222332862488829,-0.037274777550165866,-0.8401469045288238,0.29055237493842956,-0.15525763412241728,37.1951477004115,1.6681109085967203,2.4777290082634233,1.5679490365663051,5.636912007993219,12.269118394630407,1.1774074277340199,6.5167853235373165,9.11719553825311,29.857464489020735,2.112599443241539,2.90590289303969,1.57143174316577,-133.0370958,0.0008160919943,2.92187542759597,1.6116497361342699,0.83707155787682,-0.458138951317575,0.02045679511545815,-0.5611663215789751,-0.3276355784287445,2.7811960531902833,spin_0,10_8_11_12,11.960530801054059,doubles
139,-0.5496966185124988,0.016277172760088603,-0.6832498359196664,-0.007308010271803025,0.1404228704307178,-0.01583881551183612,37.342189772767355,2.06438780310061,6.3863794150332005,1.58851903586827,1.9985002367134685,12.078763652196326,1.18115933847489,9.47635249467478,6.2210346356747,29.876427739563663,3.03836951364553,1.9938532139235101,1.5819474535918698,-133.0485604,0.0007883198208,2.9105852115990203,1.61347242529044,0.81847928267498,-0.451405305331145,0.12814946739133345,-0.5618763783699601,-0.3194580786326625,2.736622622577758,spin_0,10_8_11_13,11.95670710072535,doubles
140,-0.42803742796756983,0.042208970513600126,-0.6618448721574984,-0.009646481216197336,0.21237616264970977,-0.011131207757184,34.12949754681753,1.79091228018104,5.474334090327925,1.6940577339625649,2.0585446739521163,11.399902979751806,0.9669843182778199,8.347056010398447,5.88267547410941,29.504899309426758,2.8715765866545997,1.9967600996360801,1.47021408130979,-133.0370176,0.0007577478098,2.89685940581734,1.75704797848136,0.8604450645964,0.25595097708980996,0.14765464644545592,-0.3658820864129555,-0.1143824413727895,2.634300193575402,spin_0,10_10_11_11,11.85290321649557,doubles
141,-0.4864932244123373,0.05949628659825344,-0.04448942829409405,-0.5125515981179556,0.3674495505127805,-0.3563980351113215,40.7088034924591,1.97563349944988,5.377630693214458,1.619747245132745,5.590902586977908,16.43188102929034,0.37142898110951983,6.336234498579062,6.6007257032878055,31.430040103287254,2.84126709953533,2.8972590210067803,1.14537621482409,-133.0360399,0.0007612016446,2.91775362761356,1.65963826921543,0.50710306290343,-0.09652173520690599,0.02216719337788922,-0.5627717068004701,-0.299380043371163,2.6820783810644278,spin_0,10_10_11_12,11.96839729509862,doubles
142,-0.6867998016707227,0.002685075342396484,-0.6779118686393324,-0.005872532880964546,0.013976105800605869,-0.01967658129342814,40.9457012630833,2.3710081629524202,10.640712127669463,1.638579510014375,1.9853050527406713,14.988865477933391,0.36183581561575,8.409598356271207,4.559384432852827,31.469406947917886,3.76963361551651,1.98746478298076,1.14324583250531,-133.0277817,0.0008175108537,2.9095484161291103,1.6606957509998201,0.49834154469123,-0.0933516395819895,0.1299740023359593,-0.56877279005179,-0.29579232119445753,2.6955524455107303,spin_0,10_10_11_13,11.968929942822742,doubles
143,-0.35370966115596747,0.4237083200283386,-0.011568495648364263,-0.9242966759827699,0.3578618497314961,-0.19941465928466806,36.53190457591387,1.5956916327113744,2.420684276124536,0.9112558577520149,5.515478682468814,12.050191350016252,1.12943502449114,6.442300281527654,8.97381496128547,25.272339244630146,2.0968060115413847,2.87542523571059,1.56213918327109,-132.9536972,0.0008531269089,2.017042657330409,1.85503547940302,1.39605564785099,-0.360606897414374,0.18880750998728668,-0.2010949875929805,-0.21265417841089912,2.820217446903593,spin_0,10_8_12_12,11.802504215107485,doubles
144,-0.5066175663873623,0.020394504654063204,-0.6449976451701829,-0.0354512164434374,0.16907523874870636,-0.015638448176511423,37.123311968222055,2.05753892793899,6.386898551704561,0.8932690833475415,1.986879353753502,11.877319338077719,1.16838236382271,9.51110970218074,6.19272265868283,25.132110976072823,3.03420460389951,1.9434823718996999,1.5746841211298102,-132.9619563,0.0007964159535,2.003603722752343,1.8526856098661,1.39008201521736,-0.35522726369830704,0.268131794018212,-0.206226831146715,-0.21296605248961378,2.7845776218790697,spin_0,10_8_12_13,11.798742444764823,doubles
145,-0.5085750644679434,0.05972588782504645,-0.019950445941080718,-0.5627381992248123,0.40941700581675833,-0.39502931294385535,40.429644088155946,1.9125312118319797,5.396329700272723,0.9402062551959746,5.443096292529983,16.298878284121656,0.3298207222025102,6.387821174553295,6.573697914475771,26.87390616613496,2.8440934970275302,2.8634173579145097,1.1559376197351001,-132.9565282,0.0007909899661,2.028105784072878,1.88485267449143,1.05897944718624,0.016201490885569,0.2113161620564411,-0.19948967866287648,-0.18886195997576488,2.730376902055367,spin_0,10_10_12_12,11.835386380427687,doubles
146,-0.6636764642951234,0.0019661352650039857,-0.6651683487011038,-0.002793743361210594,0.023101001355557087,-0.020781508853370156,40.489508771816595,2.3416924052470502,10.62291581825506,0.9342447769798741,1.9159920034839968,14.59839024838225,0.34038800251634005,8.532906673097978,4.478916026080965,26.698796763775427,3.7635693589053503,1.94202511303896,1.1621070955400499,-132.9482548,0.0008600969876,2.011721091668476,1.88254331292875,1.05142571739451,0.013458978798952,0.2843315760160485,-0.2000725906020005,-0.18790437408253036,2.7237109541266173,spin_0,10_10_12_13,11.813391689476095,doubles
147,1.2544158938154015,0.43722218148401465,-0.049237218947959224,0.7995254420356482,0.03773764693538689,0.029167842308310807,39.53150983171436,1.8758870231169003,2.4679510807021523,0.9368326864848945,5.452273636591799,12.01673963388298,1.66260470165363,7.514384451872273,10.417556327011521,26.194135997031374,2.102275842287803,2.85190364026912,1.82276120061286,-132.9656069,0.0008482151888,2.0542595936875,1.83490977192025,1.16682905415347,-0.16930122829160196,0.031038556768916994,-0.2758634062279176,-0.11497691432879499,2.748483386704763,spin_0,10_8_13_11,11.832939102931004,doubles
148,2.0927029169274807,0.0006237814598850415,0.4676888472532835,0.9522260176039896,0.2223175766191668,0.4498466939911555,35.83387929600182,1.5165405258129523,5.883590718778562,1.6290457405070051,2.1356350218445668,12.020515520284247,0.9951036864320999,8.812981187718314,5.986053160944037,29.5333466057308,2.96934565606054,2.014116453590418,1.48801797674694,-133.1445711,0.0009209495143,2.93602425118781,1.6440697962833801,0.97479931725461,-0.494533772440435,0.36112179974978953,-0.5672191884004949,-0.29938423343743703,2.5918649775275404,spin_2,none,12.026373451123698,none
149,-0.06794774766111715,-0.016277646638009333,0.4589695006493586,-0.9198722067730175,-0.4412894736377466,0.8505220787382977,30.973371828990757,1.115980396701268,5.786573832791647,1.719286553786225,2.216585732835351,11.975602484395537,0.18958277825167705,6.3936980135160795,4.411328987200466,28.173999115718686,2.94103144128428,2.0289446180431208,1.087269452072317,-133.044835,0.0007984260823,2.9010213595009002,1.77161052934686,1.0874860304199498,0.09544264273953029,0.405788008654276,-0.28384364187639,-0.2627993202997658,2.669579190019704,spin_2,9_9_13_13,11.817363430667427,doubles
150,1.0884321570388487,0.005264034830398325,0.47501387116128335,0.9662946563384149,-0.12289198165650737,-0.2352484236347405,37.860565922677516,1.678220722059302,5.874593636540848,1.23029327226096,2.0736190667188104,11.910824846243317,1.36590426994927,9.930072708181147,6.705551395044114,27.760083131896828,2.96539497413481,2.0065437249645752,1.67384194225022,-133.0133052,0.0008368708467,2.93185183388794,1.27733020183852,0.9969723102828291,0.032513403070196,0.14125338388082903,-0.010067343563306751,-0.4397155674419335,2.641286708948888,spin_2,10_6_12_10,11.851934987358895,doubles
151,1.0996351194666811,0.0027619187775042194,0.4709099467023923,0.9702432197624493,-0.11243785685609131,-0.2318421089195732,37.77378392888735,1.6779651778834195,5.880162827507601,1.26225310280783,2.016235188104396,11.853860581682909,1.3646135154210601,9.928785787024989,6.730126029146382,27.827149356784275,2.97172612528741,2.001730832408481,1.68312520061911,-133.0152974,0.0007770252579,2.93568582402137,1.2715274249719,0.9959879766694529,0.0307607167517475,0.12122231135732739,-0.0159342368962356,-0.4407312695351125,2.484297144341678,spin_2,10_7_12_10,11.859783383977723,doubles
152,1.993179805840198,0.4895645533690128,0.042742649765628304,1.020398660376774,0.293224710429955,0.14724923189882752,34.92925767056888,1.4440918021371654,1.9918647601239865,1.946142531247707,5.724598668998299,11.577570974453877,1.03966841554807,5.953805190947152,8.64174966049749,30.316977868028236,1.9900228888141682,2.9100580093919897,1.4879336705297,-133.0645034,0.0008297900302,3.83749635731363,0.93345600651398,0.7125653460378091,-0.28377121263948246,0.21786882832251475,-0.22840623066897098,-0.5211537741265799,2.6705812344111335,spin_2,10_8_12_11,11.871532278601276,doubles
153,1.9641313017522002,0.4781147183811888,0.04246010042811101,1.0314484048095949,0.26384892675850075,0.14825915137480478,34.500770122538256,1.428545108580764,1.9344245327562033,1.9829738514961255,5.590548650274274,11.46098366991777,1.03855200129248,5.911713801974032,8.56454746632349,30.484888893513027,1.9900093356581716,2.8995883774783002,1.4894390831379498,-133.0619811,0.0007590992012,3.85448837323795,0.93067074884316,0.715681531093297,-0.2851035962758955,0.1766172869708562,-0.229942982327072,-0.527835169384855,2.6536987027516794,spin_2,10_8_12_12,11.879877449448827,doubles
